# obs. IFP 0-360,pred. IFP 0-360
0.03140180555555556,0.111122727394104
0.08727430555555556,0.1383240520954132
0.03619625,0.0582861602306366
0.03200722222222222,0.1308741420507431
0.0018486111111111112,0.009394410997629166
0.0003359722222222222,0.050373710691928864
0.027560833333333333,0.09220089763402939
0.02066930555555556,0.021054614335298538
0.03718125,0.10463052242994308
0.03849444444444444,0.11379773914813995
0.04303916666666667,0.10718411952257156
0.04143555555555556,0.062037087976932526
0.03623375,0.04518289864063263
0.00012013888888888891,0.04177563637495041
0.05156555555555556,0.08663154393434525
0.009491666666666667,0.021110594272613525
0.00021194444444444445,0.005640104413032532
0.06911486111111112,0.1296428143978119
0.06765333333333333,0.04439671337604523
0.013390138888888889,0.013612233102321625
0.011577222222222223,0.01216617226600647
0.0017581944444444446,0.0035327747464179993
0.0058087500000000005,0.02164263278245926
0.05591541666666667,0.04663941264152527
0.020296805555555554,0.030647017061710358
0.008404722222222223,0.038648247718811035
0.003250972222222223,0.10110126435756683
0.03387472222222222,0.09244620054960251
0.010504305555555555,0.06902990490198135
0.06322263888888889,0.24092401564121246
0.00031180555555555557,0.026019375771284103
0.08633763888888889,0.130608931183815
0.049929027777777774,0.016093891113996506
0.022741805555555557,0.024477176368236542
0.005348333333333333,0.01760615035891533
0.0536975,0.18222904205322266
0.02378416666666667,0.07701298594474792
0.0001076388888888889,0.012294970452785492
0.0019831944444444445,0.03315958380699158
0.0012618055555555555,0.02897278591990471
0.023566805555555556,0.06986142694950104
0.05470333333333334,0.057664304971694946
0.00146875,0.0229196697473526
0.0033752777777777783,0.02766359969973564
0.008855277777777778,0.03319335728883743
0.019918333333333336,0.03667107969522476
0.0,0.008697733283042908
0.08804652777777777,0.16656386852264404
0.029895277777777778,0.02549869567155838
0.0147375,0.04505825787782669
0.008680416666666666,0.01577753946185112
0.04922180555555555,0.10094616562128067
3.305555555555556e-05,0.011533617973327637
0.045736944444444455,0.08592431247234344
0.031193472222222227,0.04641885310411453
0.004416805555555556,0.01904357597231865
0.012515972222222222,0.049866683781147
0.00340375,0.022102534770965576
0.004280694444444445,0.00962631031870842
0.02691555555555556,0.058751169592142105
0.05346416666666667,0.157060444355011
0.0,0.030023157596588135
0.003222638888888889,0.019983947277069092
0.049370972222222226,0.02848580852150917
0.04530083333333334,0.06286846101284027
0.09830652777777779,0.07634477317333221
0.027814444444444447,0.04877249151468277
0.04269111111111111,0.05381060764193535
0.018485972222222223,0.015827611088752747
0.02387111111111111,0.02567315846681595
0.05884347222222223,0.0417526513338089
0.008844722222222223,0.05052413418889046
0.003863194444444445,0.019069861620664597
0.08404875,0.18229147791862488
0.00784013888888889,0.08329732716083527
0.056704722222222226,0.02277287468314171
0.0009390277777777779,0.0198240727186203
0.006463611111111111,0.01997831091284752
0.011221666666666666,0.0212414488196373
0.0,-0.006746787577867508
0.0033481944444444444,0.039901722222566605
0.042354583333333334,0.04687102884054184
0.05057819444444445,0.05006038397550583
0.015126111111111113,0.02910127490758896
0.00033694444444444445,0.02678052708506584
0.01134013888888889,0.008417017757892609
0.00785263888888889,0.06929196417331696
0.03963875,0.037215251475572586
0.019747916666666667,0.03610389307141304
0.008332361111111112,0.0430755540728569
0.009937916666666666,0.014719817787408829
0.03655041666666667,0.05073961615562439
0.002328611111111111,0.0381787046790123
0.08458805555555556,0.20088014006614685
0.008947777777777778,0.01812245324254036
0.037274027777777774,0.048461347818374634
0.04662222222222222,0.08033622056245804
0.026492222222222223,0.07332198321819305
0.014891944444444445,0.03746478259563446
0.0009483333333333335,0.019894707947969437
0.006776666666666668,0.05664921924471855
0.008837916666666668,0.02416999638080597
0.039384861111111114,0.1045839861035347
0.004545138888888889,0.0184587724506855
0.012091111111111112,0.03239525109529495
0.07688069444444444,0.04661276936531067
0.09008444444444444,0.08898399770259857
0.00045555555555555556,0.024284109473228455
0.005588472222222222,0.020228028297424316
0.0038968055555555557,0.04466322809457779
0.03989458333333334,0.06529343128204346
0.011917361111111111,0.02824227511882782
0.08951638888888888,0.2199000120162964
0.07683638888888888,0.17242321372032166
0.07467208333333333,0.12413747608661652
5e-05,0.01780637726187706
0.012938888888888889,0.02199055254459381
0.0006125000000000001,0.0267733633518219
0.04709736111111112,0.11456342041492462
0.0921575,0.06654401123523712
0.007793194444444445,0.044565603137016296
0.007712083333333335,0.028450731188058853
0.014699444444444446,0.025338634848594666
0.03951138888888889,0.06236574798822403
0.010726111111111112,0.0245872400701046
0.031120972222222223,0.05850546807050705
0.018430555555555554,0.026131410151720047
0.06629847222222222,0.10806722939014435
0.015053611111111111,0.024830535054206848
0.005731944444444446,0.024916812777519226
0.007470277777777778,0.028858330100774765
0.009096527777777778,0.016082026064395905
0.036067638888888885,0.016368255019187927
0.019531527777777776,0.03764363378286362
0.004384166666666666,0.037061940878629684
0.041771805555555555,0.1831301599740982
0.0013979166666666667,0.04955796152353287
0.0022243055555555558,0.03664238750934601
0.06283611111111112,0.06604484468698502
0.05450625,0.08976544439792633
0.0031629166666666667,0.03411959484219551
0.025322083333333335,0.03721411153674126
0.018431944444444445,0.02709098905324936
0.015224444444444443,0.07237537950277328
0.06222472222222222,0.033604830503463745
0.0002866666666666667,0.0339583121240139
0.007839583333333334,0.01868235319852829
0.016794305555555555,0.04827034845948219
0.08114555555555555,0.1906885951757431
0.0,0.18771810829639435
0.023280277777777778,0.055523812770843506
0.03391902777777778,0.032605648040771484
0.018523472222222222,0.055141814053058624
0.04200375,0.06195170432329178
0.008068472222222223,0.24138927459716797
0.06655055555555556,0.05121782422065735
0.0059948611111111105,0.020874708890914917
0.04637791666666667,0.11163756251335144
0.0011323611111111111,0.008037831634283066
0.005713611111111112,0.026899732649326324
0.01087861111111111,0.022826019674539566
0.0685638888888889,0.02853362262248993
0.05773708333333334,0.032499950379133224
0.008247083333333334,0.02937087044119835
0.008244027777777777,0.02847585827112198
0.017877777777777777,0.021847199648618698
0.044748194444444445,0.027825504541397095
0.0461225,0.17206591367721558
0.036020138888888886,0.04213184863328934
0.020248472222222223,0.031542859971523285
0.011471666666666668,0.03413333743810654
0.0008801388888888891,0.01648690551519394
0.0,0.061234250664711
0.002435555555555556,0.008565343916416168
0.0025623611111111116,0.0266832634806633
0.08826375,0.13171885907649994
0.064655,0.13564962148666382
0.02202847222222222,0.01969815045595169
4.958333333333334e-05,0.025438379496335983
0.004797083333333334,0.02562670037150383
0.015286944444444445,0.08032162487506866
0.004467083333333333,0.01654166728258133
0.08256513888888889,0.08830518275499344
0.02527513888888889,0.11763560026884079
0.01948375,0.026961836963891983
0.042008194444444445,0.04299311339855194
0.0005506944444444444,0.021067645400762558
0.0006926388888888889,0.035590820014476776
0.016900555555555558,0.025534361600875854
0.06919166666666667,0.07121309638023376
0.07191458333333334,0.06000961363315582
0.004524305555555556,0.04475684091448784
0.05099236111111112,0.08050099015235901
0.020644861111111114,0.029460148885846138
0.03325500000000001,0.1362171620130539
0.042152083333333326,0.0242234468460083
0.08030375,0.0823768675327301
0.01845611111111111,0.052971117198467255
0.06947333333333333,0.11814647912979126
0.00464513888888889,0.05299842730164528
0.016404027777777778,0.044664233922958374
0.024789444444444444,0.0070037320256233215
0.030468194444444447,0.045221708714962006
0.0026230555555555556,0.05020931363105774
0.008343333333333335,0.05366797745227814
0.0005184722222222223,0.029908794909715652
0.0028688888888888887,0.023776914924383163
0.06759166666666666,0.2539733648300171
0.0002652777777777778,0.012363433837890625
0.001284861111111111,0.05402444303035736
0.008342777777777779,0.009138025343418121
0.0027847222222222223,0.010985113680362701
0.08396305555555555,0.12377594411373138
0.07949680555555556,0.05874786898493767
0.04012583333333333,0.060645557940006256
0.00736513888888889,0.02675233781337738
0.0023319444444444446,0.005109697580337524
0.018906805555555555,0.02099565416574478
0.09665486111111113,0.03692692518234253
0.0015734722222222222,0.008551813662052155
0.012367083333333334,0.04237179458141327
0.09144513888888889,0.0574745312333107
0.02313888888888889,0.04787568747997284
0.06704680555555556,0.08828666806221008
0.012352222222222223,0.08660164475440979
0.0007100000000000001,0.007333502173423767
0.043805138888888887,0.042897436767816544
0.0009484722222222222,0.0459400936961174
0.011493055555555557,0.02310727909207344
0.029658194444444445,0.12859851121902466
0.07166541666666668,0.048646219074726105
0.003520972222222222,0.08644761145114899
0.00044708333333333335,0.018392451107501984
0.015204305555555556,0.011000853031873703
0.010312777777777778,0.02930545061826706
0.08156944444444446,0.1419006735086441
0.02645013888888889,0.14951997995376587
0.02838513888888889,0.04246088117361069
0.0008741666666666665,0.02334355190396309
0.0005301388888888889,0.013116814196109772
0.03076027777777778,0.02317839488387108
0.010859444444444444,0.042494580149650574
0.005972777777777778,0.029400262981653214
0.06477291666666668,0.028838545083999634
0.010032916666666667,0.033533576875925064
0.010991527777777777,0.028034381568431854
0.019356250000000002,0.05365055799484253
0.09294805555555555,0.02148924022912979
0.051408333333333334,0.06439028680324554
0.010428472222222224,0.03205291926860809
0.0023633333333333336,0.018626540899276733
0.008808888888888889,0.01439276710152626
0.025159166666666666,0.040054500102996826
0.06429069444444445,0.05332985147833824
0.00296,0.018019553273916245
0.00230875,0.024552635848522186
0.057994444444444446,0.07581815868616104
0.04063541666666667,0.09678035974502563
0.004478472222222222,0.02846784144639969
0.0003854166666666667,0.027318134903907776
0.018644444444444446,0.1053503155708313
0.0031554166666666666,0.023872196674346924
0.0016122222222222224,0.005336657166481018
0.03623263888888889,0.2343217432498932
0.04606486111111111,0.05803669989109039
0.017340277777777777,0.024463318288326263
0.03212583333333333,0.08797182887792587
0.08358555555555555,0.0643964558839798
0.04116708333333333,0.10603244602680206
0.00040638888888888897,0.015520039945840836
0.039245416666666665,0.047200001776218414
0.008150138888888889,0.05284431576728821
0.004960694444444445,0.021473728120326996
0.004991111111111111,0.03095991536974907
0.007297777777777778,0.01630929857492447
0.06949125,0.12758752703666687
0.004001805555555555,0.025034833699464798
0.0005455555555555555,0.027490079402923584
0.05071180555555556,0.022817857563495636
0.01301625,0.04972383752465248
0.046103750000000006,0.12404834479093552
0.012807777777777779,0.017361551523208618
0.012033333333333333,0.026249077171087265
0.09806875000000001,0.08318150788545609
0.0765223611111111,0.06371497362852097
0.013583611111111112,0.024166904389858246
0.030930972222222224,0.035303205251693726
0.008179722222222224,0.03181551396846771
0.05324888888888889,0.08672359585762024
0.06347555555555556,0.07065768539905548
0.007709861111111111,0.04154203087091446
0.035900416666666664,0.0325281098484993
0.0003081944444444445,0.027637727558612823
0.014289305555555557,0.029562585055828094
0.013487361111111113,0.026215318590402603
1.3888888888888891e-05,0.009396582841873169
0.0003916666666666667,0.019455719739198685
0.0001573611111111111,0.014342762529850006
0.00036958333333333336,0.024348650127649307
0.02482888888888889,0.20359767973423004
0.0005519444444444445,0.015573203563690186
0.026376805555555556,0.10426104068756104
0.0028888888888888888,0.027636200189590454
0.01691111111111111,0.04706266522407532
0.001843888888888889,0.031869448721408844
0.008108611111111112,0.03242550045251846
0.016479166666666666,0.04447592794895172
0.0009088888888888889,0.0642208456993103
0.09037458333333333,0.08526644110679626
0.0018047222222222223,0.037559159100055695
0.028332222222222224,0.03244995325803757
0.030088472222222225,0.03277846425771713
0.041446111111111114,0.10525122284889221
0.002308611111111111,0.01826603338122368
0.035720416666666664,0.1415174901485443
0.03538736111111111,0.04448884353041649
0.07059583333333333,0.07870927453041077
0.08597069444444445,0.10443946719169617
0.005243888888888889,0.022093389183282852
0.08641611111111111,0.03629784658551216
0.015987361111111112,0.044191621243953705
0.057133750000000004,0.09090898931026459
0.04088041666666667,0.09274774044752121
0.005087916666666667,0.010776657611131668
0.008555694444444446,0.07482752948999405
0.0031447222222222224,0.04265829920768738
0.0,0.009860340505838394
0.02508,0.06695970892906189
0.018932777777777778,0.109641432762146
0.07422680555555557,0.05109233036637306
0.015731944444444444,0.03840073570609093
0.011306944444444444,0.03666788339614868
0.004936944444444444,0.017697442322969437
0.006820277777777778,0.005042217671871185
0.0,0.004555821418762207
0.03925583333333334,0.029098808765411377
0.004598333333333333,0.052231937646865845
0.0052225,0.15103907883167267
0.08038402777777778,0.12062811851501465
0.03202541666666667,0.03026992827653885
0.0008025,0.030675098299980164
0.023899999999999998,0.07282306998968124
0.061282916666666666,0.10732527822256088
0.03578138888888889,0.04416833072900772
0.0,0.027094554156064987
0.0010451388888888889,0.008145071566104889
0.011685694444444446,0.03942924737930298
0.05373597222222222,0.03785283863544464
0.04007569444444445,0.030211035162210464
0.004647361111111111,-0.005111731588840485
0.09876944444444445,0.03706517070531845
0.037955138888888885,0.28375065326690674
5e-05,0.024851225316524506
0.05672861111111111,0.04588928446173668
0.022422222222222222,0.07121704518795013
0.08857930555555554,0.08337309211492538
0.06361486111111112,0.10397455096244812
0.0028154166666666666,0.04030434787273407
0.07658097222222222,0.13119710981845856
0.0007873611111111112,0.013570703566074371
0.014649722222222222,0.05200335755944252
0.00011611111111111113,0.02403712272644043
0.03159013888888889,0.10168285667896271
0.05166416666666667,0.06870133429765701
0.010028333333333334,0.050854288041591644
0.035404861111111116,0.037056151777505875
0.002823472222222222,0.026931706815958023
0.05480486111111112,0.06286075711250305
0.06668472222222221,0.04375362768769264
0.029916944444444444,0.029302816838026047
0.03995666666666667,0.019196834415197372
0.007055138888888889,0.015328031033277512
0.003150833333333333,0.02778058499097824
0.0,0.016661375761032104
0.0473613888888889,0.15117909014225006
0.021915694444444446,0.03309149295091629
0.0016224999999999998,0.018747035413980484
0.010592083333333335,0.024222195148468018
0.0008372222222222223,0.020650342106819153
0.0987823611111111,0.08335207402706146
0.014343749999999999,0.03597430884838104
0.09290083333333334,0.18529587984085083
0.004222222222222223,0.027458231896162033
0.008740833333333333,0.03158079460263252
0.002021388888888889,0.11990998685359955
0.06394194444444445,0.08338122814893723
0.01113638888888889,0.09228377789258957
0.0067352777777777775,0.0364321693778038
0.011927361111111113,0.036999136209487915
0.04580305555555556,0.04322429001331329
0.0033412499999999996,0.03416091203689575
0.003122083333333333,0.027130503207445145
0.038844027777777776,0.060317158699035645
0.016869722222222223,0.034579042345285416
0.03481013888888889,0.04509662091732025
0.03136972222222222,0.0643167644739151
0.00042125,0.01766522228717804
0.06000319444444445,0.10206027328968048
0.03208236111111111,0.053004588931798935
0.03434444444444445,0.06904652714729309
0.02200805555555556,0.028122849762439728
0.008091805555555557,0.040928807109594345
0.03397208333333333,0.04737965762615204
0.04715916666666667,0.04175212234258652
0.001894861111111111,0.01922442391514778
0.0023325,0.0645756870508194
0.08949499999999999,0.20809903740882874
0.03348638888888889,0.11280571669340134
0.09964347222222222,0.08881868422031403
0.021367222222222225,0.04392993822693825
0.0,0.007255189120769501
0.010249722222222223,0.051150865852832794
0.002695694444444444,0.0318245030939579
0.07392222222222222,0.04944669455289841
0.08818375,0.05150376260280609
0.02178763888888889,0.0305277481675148
0.0011406944444444446,0.04126852750778198
0.01003638888888889,0.031959064304828644
0.023533472222222223,0.03189645707607269
0.01558013888888889,0.03708641231060028
0.04260638888888889,0.029692403972148895
0.01837152777777778,0.04274134337902069
0.0,0.004258144646883011
0.006394305555555557,0.02569245547056198
0.035311666666666665,0.03380032628774643
0.0011077777777777778,0.03770613670349121
0.049342500000000004,0.13735313713550568
0.025847361111111113,0.034524641931056976
0.028645694444444446,0.0680389255285263
0.04827861111111112,0.15856310725212097
0.07668250000000001,0.30645549297332764
0.0,0.029106389731168747
0.013863472222222221,0.06273720413446426
0.00026611111111111117,0.026247594505548477
0.027217777777777778,0.037060365080833435
0.00025722222222222227,0.01653076708316803
0.03119666666666667,0.0662696361541748
0.006840972222222223,0.028698265552520752
0.01178375,0.0639149472117424
0.005583888888888889,0.05773260444402695
0.016808194444444445,0.03053869679570198
0.06872680555555556,0.15044838190078735
0.006018333333333333,0.021628588438034058
0.0009902777777777779,0.0078054629266262054
0.07154708333333333,0.09237900376319885
0.02577527777777778,0.03349911421537399
0.00611638888888889,0.09551836550235748
0.024785972222222223,0.030110694468021393
0.004121527777777778,0.03460127115249634
0.041902777777777775,0.042775414884090424
0.011713333333333333,0.1149045079946518
0.014189861111111111,0.04278380051255226
0.013007777777777778,0.04065725952386856
0.00025458333333333333,0.022635772824287415
6.611111111111112e-05,0.05235191434621811
0.05175902777777778,0.06860581040382385
0.05514388888888888,0.13898512721061707
0.0019323611111111113,0.03127850592136383
0.013321666666666667,0.03876771777868271
0.021271944444444444,0.027932152152061462
0.0034120833333333334,0.024608392268419266
0.05526902777777778,0.05787509307265282
0.036685694444444444,0.032203543931245804
0.0006552777777777778,0.028398722410202026
0.010153611111111112,0.024316277354955673
0.0,0.025172479450702667
0.007821666666666668,0.02407018095254898
0.0431575,0.016059141606092453
0.05577319444444445,0.05974285304546356
0.022296944444444446,0.042397622019052505
0.04966444444444444,0.052505992352962494
0.006349861111111112,0.035453617572784424
0.010255555555555556,0.021341629326343536
0.003642361111111111,0.03641223907470703
0.009622083333333333,0.02071676403284073
0.004754444444444445,0.03741513192653656
0.054368749999999993,0.0379086434841156
0.027611666666666666,0.04281148314476013
0.0040751388888888886,0.018507760018110275
5.0555555555555545e-05,0.037896230816841125
0.05695680555555556,0.08874335885047913
0.025029444444444444,0.12285445630550385
0.030901111111111112,0.12281162291765213
0.025154444444444445,0.028248578310012817
0.0011108333333333335,0.024741336703300476
0.06347944444444445,0.14572745561599731
0.06766611111111111,-0.00434446707367897
0.009701666666666666,0.07365825027227402
0.01162,0.04278044402599335
0.07595611111111111,0.132612943649292
0.0007990277777777778,0.025016073137521744
0.02606652777777778,0.11615018546581268
0.025200555555555552,0.02734420821070671
0.057932361111111115,0.04331625998020172
0.07270347222222223,0.08869731426239014
0.07452833333333334,0.04569434002041817
0.08233736111111112,0.04513733834028244
0.0036122222222222224,0.018834754824638367
0.010167222222222223,0.03818439692258835
0.01888138888888889,0.05997712165117264
0.01727333333333333,0.05756799131631851
0.007040555555555556,0.022621676325798035
0.00015000000000000001,0.025661826133728027
0.07087916666666666,0.10409709066152573
0.00082,0.027295876294374466
0.009447222222222223,0.05999801307916641
0.017652777777777778,0.029828153550624847
0.026055416666666668,0.018624097108840942
0.01786638888888889,0.03770654648542404
0.05577125,0.11543659120798111
0.03926666666666667,0.12090383470058441
0.032122083333333336,0.10302311927080154
0.02883555555555556,0.043713171035051346
0.045034583333333336,0.07148608565330505
0.07588930555555556,0.052487604320049286
0.0007105555555555555,0.02691422402858734
0.0,0.013952832669019699
0.017281111111111115,0.0487905889749527
0.0002743055555555555,0.012593373656272888
0.030360416666666667,0.06392578035593033
0.048647777777777776,0.06479915976524353
0.0220775,0.05896264314651489
0.03520555555555556,0.030164320021867752
0.0003393055555555556,0.020140457898378372
0.013603194444444446,0.031052736565470695
0.06005805555555556,0.07991230487823486
0.02306375,0.018497832119464874
0.012715694444444444,0.2837950885295868
0.002125,0.015378128737211227
0.000979722222222222,0.018714800477027893
0.07622236111111111,0.07652060687541962
0.008852222222222223,0.040903240442276
0.004070138888888889,0.027727220207452774
0.05427180555555556,0.054961640387773514
0.005243055555555556,0.02925185114145279
0.08156805555555556,0.05965261161327362
0.08394402777777778,0.10428200662136078
0.02457680555555556,0.045325297862291336
0.04830375,0.08955761790275574
0.009360416666666666,0.027176667004823685
0.05467513888888889,0.04270613566040993
0.04804986111111111,0.06361430138349533
0.0040483333333333335,0.027344323694705963
0.008403055555555556,0.034431833773851395
0.007546666666666667,0.021245580166578293
0.00216375,0.01799006760120392
0.014283750000000001,0.055586107075214386
0.018567777777777777,0.0578918531537056
5.833333333333334e-05,0.018704909831285477
0.008422916666666667,0.035963498055934906
0.04009513888888889,0.09749183058738708
0.04526180555555556,0.03423203527927399
0.00023138888888888891,0.015297215431928635
0.005968194444444444,0.024815276265144348
0.02981388888888889,0.1406438648700714
0.019899583333333335,0.03967864066362381
0.06281152777777778,0.06160632148385048
0.007910694444444446,0.02838859334588051
0.007214861111111111,0.02619875967502594
0.08612208333333334,0.04554327577352524
0.05215777777777778,0.07123535126447678
0.009516111111111112,0.03239911049604416
0.04016055555555556,0.08908941596746445
0.0013872222222222224,0.11282077431678772
0.0007462500000000002,0.023136280477046967
0.06131944444444444,0.14137610793113708
0.005450277777777778,0.02886372059583664
0.010943194444444445,0.028299834579229355
0.02275388888888889,0.04956613481044769
0.0006798611111111111,0.02431042492389679
0.002697777777777778,0.016726180911064148
0.0020479166666666666,0.03486465662717819
0.003373055555555556,0.03784475475549698
0.039253611111111114,0.1337389349937439
0.04816847222222223,0.20240534842014313
0.013796944444444445,0.0705360472202301
0.021648194444444442,0.03989698737859726
0.036374166666666666,0.035832956433296204
0.011596249999999999,0.021073199808597565
0.00548625,0.01830122619867325
0.004655,0.030782679095864296
0.0021683333333333333,0.06468264758586884
0.00594125,0.025269947946071625
0.020972777777777778,0.028207145631313324
0.047613611111111113,0.14259877800941467
0.07227236111111111,0.0959848016500473
0.0964761111111111,0.11812570691108704
0.017472222222222222,0.027429897338151932
0.05849583333333333,0.03519704192876816
0.00858638888888889,0.032587938010692596
0.011074444444444446,0.041535332798957825
0.012320833333333333,0.04349394142627716
0.012673333333333335,0.057545121759176254
0.0006058333333333334,0.033674657344818115
0.024751111111111113,0.041045892983675
0.013154722222222224,0.22200658917427063
0.000797638888888889,0.02030104398727417
0.044214305555555555,0.07686323672533035
0.023796666666666667,0.02566421777009964
0.003337083333333334,0.02968616969883442
0.04168638888888889,0.023483429104089737
0.06238291666666666,0.13244707882404327
0.06395194444444444,0.09603997319936752
0.08795208333333333,0.026536069810390472
0.0003063888888888889,0.017312195152044296
0.006178888888888889,0.0234416201710701
0.04544513888888889,0.03729564696550369
0.0007277777777777777,0.013099201023578644
0.09974527777777778,0.08771447092294693
0.005814722222222222,0.08627326041460037
0.015513472222222224,0.13856613636016846
0.0008825000000000001,0.019525527954101562
0.0002563888888888889,0.022257976233959198
0.05893291666666667,0.16106805205345154
0.0012931944444444445,0.04504768177866936
0.08388541666666667,0.09396176040172577
0.05602972222222223,0.11017882078886032
0.014557777777777779,0.03344825655221939
0.0016044444444444444,0.009589843451976776
0.04376680555555556,0.016691062599420547
0.025249305555555556,0.051320239901542664
0.014318194444444444,0.04916345328092575
0.026640694444444446,0.026410676538944244
8.26388888888889e-05,0.0245489664375782
0.0011275,0.025263529270887375
0.017420555555555557,0.05951293930411339
0.010355972222222221,0.038694366812705994
0.04522569444444445,0.1399092674255371
0.003959722222222222,0.01791542023420334
0.06723458333333333,0.10816699266433716
0.031386527777777784,0.12279358506202698
0.03048138888888889,0.026256617158651352
0.003976250000000001,0.02416699379682541
0.06546041666666666,0.07371333241462708
0.06347222222222222,0.13469365239143372
0.04942125,0.1300486922264099
0.018046944444444445,0.09674699604511261
0.009572222222222223,0.08413214236497879
0.007404583333333333,0.026804007589817047
0.07146986111111112,0.08009545505046844
0.036354583333333336,0.17583194375038147
0.010790555555555557,0.03178059309720993
0.09997527777777779,0.11237141489982605
0.014729305555555556,0.01228601485490799
0.02366263888888889,0.04401339590549469
0.022031111111111112,0.03666401281952858
0.0015140277777777778,0.032353200018405914
0.009433055555555556,0.026688482612371445
0.038574444444444446,0.06325480341911316
0.021268611111111113,0.3229672908782959
0.00237125,0.09814866632223129
0.00912375,0.03299017250537872
0.01627013888888889,0.026106558740139008
0.04607097222222223,0.06409037858247757
0.011764444444444445,0.020236071199178696
0.0,0.19887790083885193
0.0,0.008895918726921082
0.014120833333333332,0.11602838337421417
0.01839291666666667,0.024693451821804047
0.01613875,0.10676900297403336
0.0,0.024190202355384827
0.007209027777777778,0.0509503036737442
0.04472416666666667,0.04731419309973717
0.019914722222222223,0.027786478400230408
0.056766944444444446,0.0922057181596756
0.0,0.2087947577238083
0.0172825,0.10317274928092957
0.035999722222222225,0.018875665962696075
0.00035694444444444445,0.03183119744062424
0.043138472222222224,0.06773290783166885
0.09326222222222222,0.13238315284252167
0.017979861111111113,0.015208140015602112
0.004087361111111111,0.017638977617025375
0.02861236111111111,0.027707789093255997
0.0006047222222222222,0.018707770854234695
0.0038393055555555554,0.028872627764940262
0.05677402777777778,0.3042249083518982
0.03810444444444445,0.10315372049808502
0.0012622222222222223,0.037134502083063126
0.018075555555555553,0.01900191232562065
0.05985888888888889,0.030664317309856415
0.07983916666666666,0.06707105040550232
0.01603472222222222,0.04011217877268791
0.009053888888888889,0.02873942255973816
0.0025741666666666664,0.05922101065516472
0.0037355555555555553,0.018972396850585938
0.007325555555555556,0.02185457944869995
0.0002076388888888889,0.021290026605129242
0.005819305555555556,0.0281832218170166
0.044921944444444445,0.19498753547668457
0.09070305555555556,0.12784284353256226
0.045705138888888885,0.01742778718471527
0.06408486111111111,0.03979110345244408
0.06562333333333334,0.1222778856754303
0.000861527777777778,0.19678136706352234
0.0024115277777777776,0.017529740929603577
0.00025,0.01578018069267273
0.03709902777777778,0.05577291548252106
0.017518750000000003,0.03399854898452759
0.05304708333333333,0.1595626175403595
0.01733166666666667,0.01607644185423851
0.04130763888888889,0.033875007182359695
0.005906944444444445,0.03519044071435928
0.07580069444444444,0.10734663903713226
0.03629597222222222,0.028781045228242874
0.03356625,0.04558611661195755
0.00024986111111111113,0.008234471082687378
0.0023297222222222226,0.01522810012102127
0.009572361111111111,0.008592180907726288
0.005638333333333334,0.019421186298131943
0.0750036111111111,0.04567255824804306
0.0031340277777777777,0.013392969965934753
0.038802083333333334,0.02432645484805107
0.02843375,0.034093499183654785
0.048981388888888894,0.05358307436108589
0.01017888888888889,0.045048750936985016
0.08524930555555554,0.14490437507629395
0.020169861111111114,0.11327534914016724
0.07342097222222223,0.07948822528123856
0.007186944444444445,0.054026708006858826
0.041999999999999996,0.005854912102222443
0.05496472222222222,0.04568967968225479
